Date,Beta60M,AccrualRatioCF,AnnVol12M,AnnVol1M,AstAdjChg1YFCF,AstAdjChg1YOCF,BP,CapAcqRatio,CashCycle,CFROIC,Chg1YAstTo,Chg1YEPS,DivP,EBITDAEV,EP,EPSNumRevFY1C,EstDiffC,FCFP,HL1M,LogMktCap,LogTTMSales,LTDE,LTGC,NetProfitMargin,NIStab,PM12M1M,PM1M,PM5D,PM9M,ROE,SEV,ShareChg,SUEC,SusGrwRate,WCAccruals,x90DCV,MOM,Beta
19910630,-0.034654287,0.002122346,-0.035319704,-0.041121391,-0.001771681,-0.00562009,0.013311028,0.006434952,0.004680833,0.021093802,-0.005261592,-0.005914144,0.028978002,0.025176862,0.025409065,,,-0.008821981,0.020210344,-0.003703741,0.003821602,0.017961729,,0.021784708,0.088667174,0.009319686,0.028119888,0.020081903,-0.000356503,0.010085687,0.010274896,0.026439392,,-0.000462126,-0.002603615,-0.027916693,0.009361957,-0.037121419
19910731,0.01660891,-0.016152012,0.003726598,0.016202145,-0.006419984,-0.003687312,-0.014005085,0.016898299,0.037444636,0.016011837,0.01887708,0.033271363,0.005426404,-0.013519602,-0.002043974,,,0.012406258,0.006902956,-0.014182462,0.003053672,-0.002870447,,0.016417832,0.017939471,0.023184619,0.001738508,0.017005215,0.024011138,0.011342948,-0.041475109,-0.015887657,,0.011220084,-0.007863122,0.009876749,0.00704117,0.013632591
19910831,0.027737511,-0.018047282,0.015707223,0.020931966,0.006992307,0.013502657,-0.011858965,0.017289817,0.018892022,0.014256203,-0.006569634,0.021693472,0.001293496,0.001599298,0.015638998,,,0.017321817,-0.022944803,-0.006968983,-0.00823384,-0.005475569,,0.020064101,0.060245378,-0.008235782,-0.026361606,-0.01378518,0.019397546,0.018915523,-0.009540236,-0.034873516,,0.022337245,-0.015469969,0.033707694,-0.004346383,0.021253409
19910930,-0.032819303,-0.010037056,-0.044906818,-0.041471476,0.003023685,-0.003352434,-0.004003241,0.025979841,-0.021181207,0.00566823,-0.000848359,0.003314803,0.008283476,0.005511984,0.043355093,,,0.01888045,-0.009768187,-0.006905328,0.014592141,0.022449789,,0.053914997,-0.034971942,0.021191001,-0.008604031,0.002052999,0.002189432,0.030068003,-0.033515356,-0.004603739,,0.021486887,-0.037641945,-0.022193304,0.011800574,-0.038599581
19911031,-0.014361448,0.015652007,-0.029102523,-0.010436765,0.020249599,-0.001900231,0.028013597,-0.011320088,-0.017355667,-0.003629945,0.000102782,0.020876909,0.010366093,-0.004048739,0.008932076,,,0.006389856,0.000304757,-0.009854986,-0.013287901,0.014089616,,-0.004371524,0.19490609,0.009521367,0.010165553,-0.000797857,-0.003736381,-0.012055124,-0.000568283,0.030151047,,-0.012768679,0.008934768,-0.005661485,0.012092819,-0.017562151
19911130,-0.03448749,-0.016144767,-0.042766706,-0.036134231,0.010287906,0.030736313,-0.027856318,0.027547716,-0.014976413,0.015352164,0.011018432,0.037440223,-0.00585859,-0.026548061,0.013055125,,,0.028244306,-0.01504459,-0.015833975,0.020720765,0.016522128,,0.045786748,0.013278496,0.001394654,-0.01428737,-0.010914067,0.012355401,0.032093033,-0.020788607,-0.000574427,,0.02049646,-0.00154293,-0.006725899,0.000771947,-0.027113161
19911231,0.069921425,-0.005733727,0.041325849,0.057396976,0.040937066,0.038229587,-0.034061427,0.046235411,-0.018309797,0.012898825,-0.00343262,0.025452136,-0.044005041,-0.031140323,-0.001643892,,,0.047335232,0.012117992,0.005869201,0.019163038,0.026502168,,0.006079062,-0.058405513,0.078160646,0.010660962,0.026445735,0.036210807,0.014910905,7.07E-05,-0.00811974,,0.029044162,-0.01069088,0.054098944,0.054469202,0.08769514
19920131,0.114936297,0.074016114,0.139874377,0.114953328,0.011932438,-0.035031363,0.078605645,-0.007870367,0.013920789,-0.021130647,-0.037234692,-0.06451869,-0.031768172,0.011800132,-0.077054617,,,0.008381913,0.05058612,0.091173984,0.016995829,-0.034145767,,-0.109887851,-0.290493455,-0.001181685,0.017737115,-0.017702485,-0.055438161,-0.104858301,0.07820878,-0.031402742,,-0.092111099,0.072203228,0.056245734,0.024791074,0.104727118
19920229,0.062687074,0.056700807,0.051078752,0.060333032,0.013430678,-0.013999628,0.03767737,0.003528033,0.030015038,-0.014954485,0.004210499,-0.029183692,-0.032465101,-0.011724581,-0.053873174,,,0.007509426,-0.014771008,0.028615913,-0.015826813,-0.036897791,,-0.071875848,0.057198234,-0.002296128,-0.043909505,0.03011108,0.009464754,-0.062898569,0.052639112,-0.005037065,,-0.048562006,0.040605973,0.03803946,0.026769894,0.050645312
19920331,-0.018658455,0.002627116,-0.033608523,-0.020439107,0.003957833,-0.009338199,0.024996329,0.02269569,0.01033715,-0.000578295,-0.008623378,-0.017058831,0.036249022,0.018525892,0.002099716,,,0.013008009,0.011812334,0.00444804,-0.01206851,-0.008532684,,-0.0049553,0.012899044,0.003113763,0.008997985,0.024470792,0.004348242,-0.014840099,0.013035972,0.005281155,,-0.009876395,-0.003363523,-0.014038656,0.006404862,-0.016199548
19920430,-0.038594682,0.017673284,-0.04359059,-0.021152295,-0.007379746,-0.017432892,0.044895874,-0.014919753,0.02351594,-0.014334977,-0.015620544,-0.058252032,0.075562839,0.043568014,-0.010359303,,,-0.023431421,-0.00456907,-0.027671733,-0.045215546,-0.026977238,,-0.014261291,-0.02579921,-0.039749722,-0.015188725,0.001999838,-0.037800296,-0.036161467,-0.011956633,0.016328755,,-0.04965932,0.021472639,-0.023740015,-0.027238904,-0.019191108
19920531,-0.027242366,-0.024298348,-0.025439346,-0.011066981,-0.033689459,-0.015570533,0.014165746,0.000414692,0.01472136,-0.009228195,-0.017164908,-0.018340157,0.017865996,0.007631123,0.005227839,,,-0.017186447,-0.002819466,-0.018908211,-0.015268887,-0.001869014,,0.004122862,-0.144061775,-0.023740568,-0.009187715,-0.030452866,-0.020004445,-0.006335417,-0.012424987,0.008137768,,0.003175272,-0.006659706,-0.017733042,-0.039730638,-0.031325228
19920630,-0.029034884,-0.022316987,-0.036102958,-0.032402196,0.000731095,-0.001229268,0.011414739,0.002075873,0.005806307,-0.004559199,-0.014815129,0.00199094,0.034885106,-0.003610892,0.018097614,,,0.004839627,-0.002876868,-0.008501037,-0.020692851,-0.015355139,,0.024862231,0.120564049,-0.003798309,-0.018914453,0.022089756,-0.001955529,0.019685796,-0.020636109,-0.006890702,,0.008316462,-0.026284329,-0.014197022,-0.013069415,-0.01506787
19920731,-0.019621031,0.001931884,-0.010069983,-0.003725749,0.002096683,0.011823487,0.000605495,0.018675466,-0.007761709,0.0262618,-0.003485667,0.013664681,0.020868521,0.006905545,0.019161202,,,0.02271677,0.018317702,0.004064004,0.014684504,0.018029292,,0.02074858,-0.167853651,1.42E-05,0.026009623,0.032264862,-0.034341872,0.020154598,-0.010127487,0.006745101,,0.022709285,0.018452125,-0.015920911,-0.005585606,-0.017739151
19920831,-0.042920832,-0.035411172,-0.042876072,-0.036724951,0.000788194,0.006555272,-0.032703911,0.016071674,-0.003643308,0.022176379,0.006803259,0.00212757,0.033160341,0.013776518,0.025014653,,,-0.012124695,-0.024450711,-0.01720845,0.002250256,0.018541682,,0.040059088,0.265757608,-0.034156891,-0.047234732,0.017103524,-0.015104766,0.046168164,-0.027583773,0.015749338,,0.044548156,-0.004946025,-0.029124055,-0.040594277,-0.040993301
19920930,0.022012524,-0.004535845,0.003167149,-0.005509246,0.033056027,0.026498324,-0.002168414,0.047830767,-0.005032365,0.040490805,0.00922214,0.024082889,-0.044465385,0.01880794,0.020668745,,,0.04542671,-0.013460826,0.013466304,0.007631045,0.010057392,,0.003494792,0.000973696,0.016355772,-0.014637094,-0.021993529,0.028768006,0.003208778,0.015764919,0.001338121,,0.007461704,0.01923211,0.011407797,0.022018223,0.014564333
19921031,0.059008142,0.001773928,0.061699518,0.052976883,0.029005594,0.02075374,-0.000299166,0.006275774,0.006347111,0.018645098,0.024157185,0.028727788,-0.046090671,-0.00718972,-0.001545456,,,0.013946837,0.00984959,0.020467346,0.020445524,0.002749661,,0.002213409,-0.001212502,0.028442539,0.002879467,-0.002771252,-0.00048732,0.021256893,0.020236216,-0.006236078,,0.005962445,0.019435312,0.046368774,0.029992979,0.054627731
19921130,0.068423893,-0.001258589,0.030850702,0.026867342,0.006436733,0.001533789,0.025655627,0.004671813,0.016144049,-0.006729489,0.001346028,0.033483454,-0.044846785,0.013054609,0.018444182,,,0.028240102,-0.010692589,0.020965969,0.000760883,-0.007232381,,-0.008622918,-0.133294607,0.019696328,-0.023061647,-0.015975046,-0.009600422,0.004338832,0.036804099,-0.01720215,,0.003858965,-0.011897104,0.031787816,0.013401745,0.073060258
19921231,-0.009538868,0.008859987,0.001618685,-0.001363656,0.003373187,-0.009532855,0.023112774,0.017151635,0.004133936,-0.004146773,-0.004277356,0.006133652,0.008193738,0.012550982,0.014430242,,,0.02828178,0.012773133,0.024510908,0.004571793,-0.006944026,,-0.001694217,-0.071300284,0.006915623,0.008183122,-0.007703071,-0.007162297,-0.021791586,0.010593624,-0.003618425,,-0.014308856,0.000964746,0.002037547,0.006820809,-0.015255462
19930131,0.006665429,0.057115414,0.041600179,0.021376035,0.002748179,-0.010652898,0.034515683,0.002538474,0.016039178,-0.0197111,0.035491483,-0.002113806,-0.024904386,0.011715498,-0.023114695,,,0.015041012,-0.001724748,0.038988952,-0.000307895,-0.051790531,,-0.055520355,-0.130815657,0.044880836,-0.004752425,-0.000351482,0.024753259,-0.061176633,0.039542568,-0.035171771,,-0.050618225,0.018747193,0.031320852,0.028809266,0.015561011
19930228,-0.052460571,0.044990357,-0.042176524,-0.031802265,0.021680314,-0.016373388,0.051105981,-0.010902982,0.024962762,-0.010252495,-0.024939695,-0.038035954,0.057417926,0.030477216,0.005039386,,,-0.018809549,-0.029083884,-0.000807444,-0.026665856,-0.024917359,,-0.013813266,-0.033593594,-8.64E-05,-0.009191031,-0.016759682,-0.013896853,-0.030604826,-0.001303078,-0.02522601,,-0.035885311,0.040375724,-0.04012235,0.000916957,-0.058905882
19930331,-0.004566756,0.017546046,-0.002672563,-0.000428064,0.006615121,0.013917603,0.006471903,0.019151548,0.019618037,0.009402604,0.00070342,0.007680458,-0.000853963,-0.003460757,0.01005097,,,0.016262377,-0.010482669,-0.001554172,0.005834481,-0.032407072,,-0.005682673,-0.210673414,0.039334607,-0.004916377,-0.009171498,0.027073335,-0.010721625,-0.004754719,-0.00894375,,-0.009183688,0.015595191,0.01107321,0.034269085,-0.000198022
19930430,-0.032536712,0.025171839,-0.012966539,-0.013226525,0.010461493,0.005224096,0.02670077,-0.020288229,-0.010733586,-0.016752492,0.011951249,-0.017421814,0.025643722,0.000858219,-0.012505362,,,0.007532648,-0.004542638,-0.005385765,-0.022399797,-0.012825595,,-0.017952924,-0.060210942,-0.000236696,-0.028365189,-0.007282405,0.003712991,-0.029461215,0.003104478,0.013587181,,-0.035037877,0.029948132,-0.000765057,0.021559734,-0.028828516
19930531,0.026905041,-0.005656662,0.068239152,0.05913998,-0.016642454,-0.006223496,-0.003437073,0.001866592,-0.004788546,0.009840109,0.011878388,-0.009411008,-0.038087357,-0.014199109,-0.010592618,,,0.009202305,-0.015933377,0.026038775,0.025206297,0.002562841,,-0.024910501,-0.143030147,0.00264186,0.005618036,-0.024024236,0.004515029,-0.003352384,0.008924568,0.001451809,,0.00590412,0.021289494,0.056422168,-0.010755968,0.027483591
19930630,-0.017052632,0.040489724,-0.027704483,-0.004048383,0.001576404,-0.000510481,0.015550386,0.039286659,0.007424719,-0.010216718,-0.009721225,-0.005046456,0.031541156,0.032068303,0.03328193,,,0.04879547,-0.007623644,-0.001068303,-0.010905406,-0.04079388,,0.016514522,0.001237281,0.050570074,0.01322034,-0.018440782,0.034001957,0.001585077,-0.026048271,-0.027660177,,-0.004062011,0.017259203,-0.008529397,0.044419734,-0.009021828
19930731,-0.018592298,0.031990337,-0.027684072,-0.017663176,0.012125796,-0.016811678,0.026264752,0.009328353,0.020390504,-0.010968201,-0.00130275,-0.033209984,0.035635867,0.002705735,-0.014572127,,,0.014435582,-0.010096097,0.001649945,-0.021501274,-0.040915979,,-0.020848424,0.208571432,0.032085539,-0.011290744,-0.000967191,0.035619408,-0.030836488,0.000550186,-0.013266426,,-0.032547272,0.034522043,-0.004443535,0.015463915,-0.013762344
19930831,0.003093249,0.000809806,0.000636959,-0.001616877,0.001123399,0.018987455,-0.009565314,-0.01624437,-0.00987325,0.008604394,0.025290773,0.000597146,-0.009010543,-0.000621639,0.004626899,,,0.002942555,0.017809248,-0.004244068,-0.008308765,0.00412438,,-0.005772582,-0.107320588,0.013552244,0.019677184,0.016310728,-0.011255422,-0.002425552,-0.006161112,-0.0060683,,-0.004817757,0.003810025,0.003475604,0.017930543,-0.002147634
19930930,0.018177428,-0.005652413,0.008514167,0.001113993,-0.001134075,0.009017498,0.007011034,0.022630875,0.00284666,0.002243051,0.009081978,0.023682123,-0.015216794,0.033238039,0.019958143,,,0.018790183,0.01019679,-0.000170127,0.004868723,-0.004688417,,0.015359033,-0.073109281,0.027865,0.018520687,0.00384575,0.009550611,0.023692888,0.004185517,0.002944394,,0.020927034,0.007044226,0.009641015,0.029356521,0.015823075
19931031,-0.009323461,0.029690772,0.029686966,0.020431209,0.020940883,-0.003185188,-0.031310507,0.004815353,-0.032911436,0.016177473,0.021844055,-0.026911295,-0.034749974,-0.028933862,-0.051598667,,,0.005014102,0.012444218,-0.00317017,0.004227149,0.013015869,,-0.041554382,0.098182069,-0.025514538,0.030755613,0.043483882,-0.025882421,-0.009979363,0.026928601,0.040231109,,-0.006886529,0.030346999,0.016383243,-0.024821914,-5.10E-05
19931130,0.036589261,-0.000796976,0.018121218,0.009860363,-0.015812122,-0.007431917,0.010654812,-0.019620271,-0.013193272,-0.004580228,-0.005546997,-0.014184202,-0.007106815,0.004843433,-0.013729507,,,-0.029439493,-0.013670218,0.004017259,-0.016428934,0.01258835,,-0.018984564,0.011606803,-0.058448288,-0.00979082,0.007574485,-0.062005801,0.000648589,0.031310445,0.018683566,,-8.36E-05,-0.012127538,0.018558866,-0.032495447,0.028117065
19931231,0.006008127,0.011305949,0.012844074,0.010941646,0.002743476,-0.003615307,0.002619791,0.006295276,0.011616404,-0.011868746,-0.000396682,-0.02769711,-0.010546057,0.002376156,-0.017469248,,,0.011405183,0.009647349,0.024006537,0.034103929,-0.003143355,,-0.014117387,-0.019283659,0.021061067,0.014801161,0.001225164,0.015632556,-0.028515142,0.000564477,-0.008663225,,-0.029195965,0.008914511,0.000642191,0.0167385,0.010934882
19940131,0.017630214,0.011233527,0.038648557,0.033096066,0.013059986,-0.007300676,0.035409176,-0.024676694,0.00555711,-0.02835978,0.029432859,-0.015463196,-0.031436587,-0.007168609,-0.035371738,,,-0.01342725,0.017167889,0.031830769,-0.001998382,-0.022702513,,-0.052971922,-0.138919885,0.012929486,0.010130251,0.03683873,0.001611527,-0.038013111,0.013653146,-0.011291562,,-0.022298876,0.019924519,0.016112685,0.011434968,0.023102817
19940228,0.030704316,-0.008689531,0.015381407,0.005188679,-0.003563264,0.011325962,-0.008996788,0.013637678,0.014303779,0.025830612,0.01827233,0.020360726,-0.028115625,0.032802072,0.014394314,,,0.017414793,0.014192787,0.019038614,0.008067697,0.043734231,,-0.009682925,0.016910174,0.003943525,-0.010019084,0.032368301,0.006087217,0.010253283,0.047316091,0.012537456,,0.027020053,0.014762221,-0.001974905,0.019698532,0.025298892
19940331,-0.014951315,-0.02426113,-0.017108022,-0.024983282,-0.012944234,-0.012311764,0.016223746,0.020499019,-0.007115792,0.024050542,-0.007214461,0.006319867,0.006768769,0.028421547,0.034032062,,,0.021617685,-0.00312566,-0.012282984,-0.001022355,0.025019508,,0.03841967,0.001898891,0.000489287,-0.000537677,-0.020348959,-0.0084576,0.021606594,-0.005678301,-0.007023569,,0.017216935,-0.00772581,-0.010983526,0.007153479,-0.005187656
19940430,-0.017578561,0.00928939,-0.038372113,-0.038412336,0.000336755,0.007092277,0.008303243,-0.001833469,0.010179176,0.008467006,-0.015042077,0.011273274,0.029625813,0.016280879,0.017736405,,,-0.002715411,0.003330569,-0.021241341,-0.019836926,-0.028375139,,0.027814265,0.01148698,-0.001326293,0.001688358,-0.001212143,-0.005711958,0.010637444,-0.017066921,0.00996043,,0.001115626,-0.019574253,-0.016668922,0.023310149,-0.019980902
19940531,0.028194873,-0.023105126,0.009747805,0.000301215,-0.007639665,-0.025819319,-0.010004012,-0.024339849,-0.004033523,0.009443413,-0.040266176,-0.025248007,0.001645531,-0.006397847,-0.005987497,,,-0.009203033,0.006283185,-0.025342135,-0.004637385,-0.015368276,,0.009912437,0.015256569,-0.007013655,-0.011495636,0.005910342,-0.006391809,-0.004987361,-0.016120766,0.026636,,-0.004688623,-0.004053262,-0.001869402,-0.031132511,0.030494634
19940630,-0.021418819,-0.003204741,-0.021354695,-0.014775692,0.005134337,-0.00133434,0.021552852,-0.005838125,-0.010488993,-0.007202597,-0.003136137,-0.01702312,0.01942299,0.001590985,-0.015222375,,,0.007310266,0.019364059,0.013015861,-0.005231376,-0.011007852,,-0.013793577,0.02588412,-0.031455135,0.002779976,-0.004214681,-0.029298221,-0.015887576,0.007193758,-0.000423154,,-0.024967147,0.004583209,-0.019937148,-0.024273277,-0.026416806
19940731,-0.006835759,0.022922648,0.003208181,0.008500013,-0.014737657,-0.015880057,0.017068966,-0.011757791,0.001220003,-0.016189227,0.00465971,-0.010073126,0.010757922,0.003597164,-0.01773165,,,-0.001338949,0.033024771,0.00638128,-0.009182422,-0.019928588,,-0.023593961,-0.004795669,-0.003505275,0.024198142,0.030792807,0.002109078,-0.025492271,0.013254503,-0.003279315,,-0.021320888,0.009661996,0.019220861,0.002102189,0.003383925
19940831,0.046215632,-0.004363777,0.040606382,0.041043518,0.013916167,0.006699921,0.000611896,0.010237601,-0.016771576,0.01077425,-0.003030132,-0.007207018,-0.024739331,-0.019928237,-0.031948489,,,-0.003573265,0.013918136,0.02670586,0.02245466,0.025472918,,-0.020147475,0.012183041,0.004581159,0.008432523,-0.005110974,-0.004151056,0.000350645,0.014937042,0.018726295,,0.008481294,-0.009672856,0.039674487,0.006485179,0.043852409
19940930,-0.027783724,0.000690858,0.008435167,0.00831154,0.000951161,-0.017241349,-0.03395384,-0.003904622,-0.001480589,0.014130971,0.013449639,0.004779789,-0.006154541,-0.020215893,-0.024684857,,,-0.005958108,-0.003105045,-0.001544202,0.020898561,0.019351794,,-0.002329718,0.02910373,0.01974466,-0.015232553,0.008456606,0.015503665,-0.010503553,-0.010807469,0.003239556,,-0.005768773,0.017999053,0.008253568,0.013519234,-0.025954075
19941031,-0.006279187,-0.003121544,-0.01190726,-0.00604827,0.014607082,0.037237332,0.003798178,0.013875948,0.011490213,0.027779283,-0.0131985,0.015132535,0.00131468,0.011794225,0.02158133,,,0.020236074,0.015426139,-0.018898846,-0.028890511,0.014875608,,0.008098103,0.006154179,0.00412355,0.018430423,-0.015565127,0.004651252,0.026037975,0.015169633,0.003648852,,0.026189132,0.000760674,-0.017235322,-0.003843147,0.000257355
19941130,0.001331256,-0.008390443,-0.007426466,-0.016834549,0.00854179,0.006625243,-0.00779193,0.02475697,-0.022980286,0.024260873,-0.006764035,0.000441228,0.012580696,0.014493313,0.013050742,,,0.014281451,-0.006855677,-0.023777166,-0.002447817,0.028003351,,0.026672502,-0.004699069,-0.022620677,-0.012715745,-0.014030503,-0.016145932,0.027948568,-0.015819452,0.016500403,,0.021698762,-0.00364636,0.007168151,-0.021947442,0.008677839
19941231,-0.006280936,0.010352999,-0.009371969,-0.006882953,0.020779824,0.002302328,0.007895737,0.030701238,-0.023313359,-0.000941459,0.028467123,5.92E-05,0.006995495,0.003199329,-0.020745446,,,0.020363998,0.019565349,0.018327827,0.011430301,0.000101168,,-0.011724607,0.018275404,0.008564833,0.005562544,0.012759836,-0.003597921,-0.001039777,0.0087721,0.009738387,,-0.014225956,-0.011049981,-0.001943977,0.007357758,-0.01017972
19950131,0.000482823,-0.005558482,-0.014361653,-0.013878338,-0.00590481,-0.012278721,0.018939371,0.006401986,0.004132776,-0.005078524,-0.030179764,-0.032651939,0.040626872,-0.002263433,0.027896572,,,0.0086292,0.053096368,-0.023201534,-0.013360257,-0.011994753,,0.032465257,0.01950662,-0.033950985,0.044346788,0.043935034,-0.034948735,0.010571673,-0.036885467,0.014669459,,0.001545882,-0.008449658,-0.019916181,-0.019657495,0.010264978
19950228,0.016082215,0.010954415,0.002738154,0.003780981,0.019481316,0.016199015,-0.004828876,0.007278313,-0.001648252,0.007708438,0.007371696,0.030657353,-0.018683593,0.017366035,0.013669034,,,0.012121521,0.034056756,0.003258952,-0.008363681,-0.022133144,,0.00664044,-0.018889411,-0.010546393,0.022589007,0.040342453,-0.004216401,0.010550257,-0.00494134,-0.002132852,,0.004166194,0.011611181,0.016596269,0.011879589,0.020441731
19950331,-0.002887515,-0.00739781,0.011131441,0.012725532,0.01288624,0.002830082,-0.025074556,0.003771994,-0.011591135,0.000574124,0.016429544,0.018029883,-0.032763256,-0.00044416,-0.02018531,,,0.014690894,0.007753424,0.006163675,0.003474995,-0.000337959,,-0.001817317,0.030908662,0.005755317,-0.006177329,0.000346794,-0.00724973,0.005690203,-0.001597597,-0.009787846,,0.018439958,-0.002478806,0.022633971,0.016573505,-0.004555457
19950430,0.001856653,-0.001172307,0.009059244,0.012912479,-0.014367982,-0.012825785,0.023302665,-0.014486959,-0.002652662,-0.000792254,-0.008911091,-0.006793625,0.014258291,0.026579401,0.001022032,,,0.000654634,0.029598834,0.006154251,-0.021947145,-0.007753054,,-0.012094567,-0.031561202,0.003246717,0.010780425,0.042807529,0.004218273,-2.76E-05,-0.000763983,-0.002342864,,-0.004886987,-0.0061707,0.001992321,0.010748347,0.007603533
19950531,0.005286019,0.001122724,-0.016410544,-0.018074158,0.000219547,0.002100134,0.029411347,0.00751808,0.010083587,-0.006579245,0.008283363,-0.011587773,0.028085984,0.00237318,0.04512821,,,0.010912151,0.008362044,-0.023000945,-0.025894362,-0.023606606,,0.026618185,-0.042992308,-0.012089436,0.000611309,-0.009157791,-0.005322082,0.016202021,-0.01766628,0.018528265,,0.010067271,-0.021950572,-0.010847592,-0.015167404,-0.00207012
19950630,0.032851513,-0.011359837,0.055421318,0.059656653,0.024628542,0.029389483,-0.012751714,0.011029589,0.004664297,0.017683688,-0.001189489,0.02596905,-0.066000789,-0.003820398,-0.016607637,,,0.007743405,0.059981476,0.006956459,0.005608066,0.038320727,,-0.002530435,-0.008404561,0.02613596,0.044601673,0.058045824,-0.00068802,0.011617106,-0.007508587,-0.033551875,,0.037673141,0.006476771,0.034434266,0.006189543,0.008888283
19950731,0.017458659,-0.01774011,0.01598433,0.009525454,0.007611488,0.00736132,-0.007287449,0.000552262,-0.001406978,-0.000211001,0.011938865,0.030053991,-0.017207837,-0.002669472,0.006077925,,,0.002155632,0.002084987,-0.011151189,-0.011351727,-0.004696288,,0.001888177,-0.001314187,-0.001728318,-0.005756924,0.006842578,-0.002057863,-0.000955378,0.000331001,0.006007534,,0.015664191,-0.005792289,0.019474424,0.004355362,0.013359645
19950831,0.013701133,-0.010073299,-0.019054935,-0.014465397,-0.010966075,0.006848331,0.013145143,0.03767454,0.000744249,0.013931181,-0.007911576,0.003856909,0.006806805,-0.000660956,0.015027612,,,0.031074787,-0.000130295,-0.010753212,0.007955361,0.001358296,,0.033113349,0.024513337,0.010608842,-9.44E-05,-0.017701673,0.01496945,0.006082713,-0.022322175,-0.007313462,,0.002501586,-0.012627884,-0.021467555,0.0033475,0.006968457
19950930,-0.015155159,-0.004746692,-0.036641173,-0.023118838,0.002127118,-0.001217012,-0.00500133,0.021032006,-0.002564275,0.015200901,-0.021528846,-0.002090095,0.032721273,-0.011513302,0.028513189,,,0.002211008,-0.010772607,-0.035867943,-0.016303526,-0.000920362,,0.047127393,-0.005465888,0.025071021,-0.019630634,-0.007139466,0.007173887,0.035910811,-0.02150435,0.012110762,,0.008801639,-0.003876668,-0.02285209,0.026063191,0.000430065
